MAG13_MS100_SN338 X,MAG13_MS100_SN338 Y,MAG13_MS100_SN338 Z,MAG13_MS100_SN596 X,MAG13_MS100_SN596 Y,MAG13_MS100_SN596 Z,MAG13_MS100_SN597 X,MAG13_MS100_SN597 Y,MAG13_MS100_SN597 Z,MAG13_MSL100_SN773 X,MAG13_MSL100_SN773 Y,MAG13_MSL100_SN773 Z,MAG13_MSL100_SN594 X,MAG13_MSL100_SN594 Y,MAG13_MSL100_SN594 Z,MAG13_MSL100_SN777 X,MAG13_MSL100_SN777 Y,MAG13_MSL100_SN777 Z,MAG13_MS70_SN339 X,MAG13_MS70_SN339 Y,MAG13_MS70_SN339 Z
-536.446E-9,-547.397E-9,71.301E-9,-624.984E-9,-551.403E-9,90.664E-9,-817.551E-9,-596.940E-9,196.296E-9,-957.235E-9,-551.803E-9,239.964E-9,-1.377E-6,-514.278E-9,458.972E-9,-2.312E-6,-371.656E-9,784.011E-9,-6.274E-6,1.331E-6,2.514E-6
-535.311E-9,-547.730E-9,71.635E-9,-623.849E-9,-549.934E-9,89.863E-9,-819.153E-9,-597.208E-9,199.233E-9,-958.571E-9,-552.137E-9,239.296E-9,-1.378E-6,-513.878E-9,459.639E-9,-2.312E-6,-371.856E-9,782.743E-9,-6.274E-6,1.332E-6,2.514E-6
-534.176E-9,-548.465E-9,70.900E-9,-624.316E-9,-550.067E-9,90.798E-9,-818.352E-9,-596.673E-9,198.165E-9,-956.835E-9,-552.204E-9,239.429E-9,-1.378E-6,-513.477E-9,459.639E-9,-2.311E-6,-371.389E-9,783.477E-9,-6.273E-6,1.331E-6,2.514E-6
-536.914E-9,-547.931E-9,71.034E-9,-624.851E-9,-549.734E-9,90.664E-9,-818.552E-9,-595.605E-9,195.428E-9,-957.168E-9,-552.338E-9,238.695E-9,-1.377E-6,-514.679E-9,458.437E-9,-2.312E-6,-372.257E-9,782.943E-9,-6.273E-6,1.332E-6,2.514E-6
-534.577E-9,-549.266E-9,71.434E-9,-623.649E-9,-550.201E-9,92.400E-9,-817.684E-9,-596.273E-9,197.631E-9,-957.102E-9,-550.602E-9,239.029E-9,-1.377E-6,-512.275E-9,459.773E-9,-2.312E-6,-371.790E-9,782.943E-9,-6.273E-6,1.332E-6,2.515E-6
-537.314E-9,-549.533E-9,70.833E-9,-624.450E-9,-549.934E-9,92.066E-9,-818.753E-9,-596.406E-9,196.028E-9,-957.769E-9,-552.738E-9,238.695E-9,-1.379E-6,-512.275E-9,458.838E-9,-2.311E-6,-371.656E-9,783.344E-9,-6.273E-6,1.332E-6,2.515E-6
-537.782E-9,-548.465E-9,70.767E-9,-625.118E-9,-549.266E-9,91.332E-9,-818.619E-9,-596.006E-9,196.296E-9,-957.369E-9,-551.670E-9,238.628E-9,-1.378E-6,-512.409E-9,458.170E-9,-2.311E-6,-371.923E-9,782.409E-9,-6.273E-6,1.332E-6,2.515E-6
-539.117E-9,-548.732E-9,71.434E-9,-623.248E-9,-549.533E-9,91.265E-9,-817.952E-9,-595.405E-9,196.229E-9,-958.771E-9,-552.137E-9,238.495E-9,-1.378E-6,-511.474E-9,460.240E-9,-2.312E-6,-371.255E-9,782.943E-9,-6.273E-6,1.333E-6,2.515E-6
-537.247E-9,-547.931E-9,71.167E-9,-624.183E-9,-549.266E-9,91.866E-9,-819.020E-9,-597.608E-9,197.497E-9,-957.235E-9,-551.803E-9,238.495E-9,-1.378E-6,-511.875E-9,459.105E-9,-2.312E-6,-371.389E-9,782.542E-9,-6.273E-6,1.333E-6,2.515E-6
-536.713E-9,-548.932E-9,70.433E-9,-624.450E-9,-549.133E-9,92.667E-9,-819.153E-9,-595.204E-9,197.431E-9,-957.569E-9,-551.336E-9,238.695E-9,-1.378E-6,-512.676E-9,459.239E-9,-2.312E-6,-371.055E-9,782.142E-9,-6.272E-6,1.333E-6,2.514E-6
-538.049E-9,-548.866E-9,71.301E-9,-624.984E-9,-548.198E-9,93.068E-9,-818.886E-9,-594.804E-9,196.028E-9,-957.636E-9,-550.869E-9,239.429E-9,-1.377E-6,-512.676E-9,459.773E-9,-2.311E-6,-370.988E-9,781.608E-9,-6.273E-6,1.334E-6,2.514E-6
-538.716E-9,-549.333E-9,70.232E-9,-625.652E-9,-549.133E-9,92.467E-9,-818.352E-9,-594.804E-9,195.628E-9,-958.971E-9,-550.735E-9,239.697E-9,-1.378E-6,-512.876E-9,460.040E-9,-2.312E-6,-370.855E-9,782.542E-9,-6.273E-6,1.333E-6,2.514E-6
-538.316E-9,-548.999E-9,70.099E-9,-624.851E-9,-547.397E-9,93.068E-9,-818.486E-9,-594.804E-9,196.963E-9,-958.437E-9,-550.602E-9,238.895E-9,-1.377E-6,-511.340E-9,458.704E-9,-2.311E-6,-370.588E-9,782.142E-9,-6.273E-6,1.334E-6,2.514E-6
-538.716E-9,-548.331E-9,69.832E-9,-625.051E-9,-548.532E-9,91.466E-9,-817.551E-9,-595.004E-9,195.027E-9,-959.172E-9,-550.935E-9,240.097E-9,-1.378E-6,-512.275E-9,458.237E-9,-2.311E-6,-371.055E-9,781.941E-9,-6.273E-6,1.334E-6,2.514E-6
-537.515E-9,-549.533E-9,70.366E-9,-625.118E-9,-548.198E-9,92.934E-9,-817.952E-9,-595.204E-9,196.162E-9,-958.971E-9,-550.335E-9,238.228E-9,-1.377E-6,-511.875E-9,458.170E-9,-2.311E-6,-370.988E-9,782.542E-9,-6.273E-6,1.334E-6,2.514E-6
-539.117E-9,-547.530E-9,69.231E-9,-625.652E-9,-547.730E-9,92.868E-9,-817.351E-9,-596.006E-9,197.631E-9,-956.968E-9,-550.935E-9,237.493E-9,-1.377E-6,-512.075E-9,457.636E-9,-2.311E-6,-370.855E-9,781.341E-9,-6.273E-6,1.334E-6,2.515E-6
-539.117E-9,-548.732E-9,69.832E-9,-625.118E-9,-547.664E-9,92.667E-9,-817.551E-9,-594.804E-9,196.696E-9,-958.971E-9,-550.869E-9,238.628E-9,-1.377E-6,-512.142E-9,458.704E-9,-2.311E-6,-371.389E-9,782.275E-9,-6.273E-6,1.334E-6,2.514E-6
-539.317E-9,-549.333E-9,70.032E-9,-625.251E-9,-549.133E-9,92.868E-9,-818.753E-9,-594.403E-9,194.827E-9,-957.970E-9,-550.335E-9,238.695E-9,-1.377E-6,-512.676E-9,458.037E-9,-2.311E-6,-370.855E-9,781.541E-9,-6.273E-6,1.334E-6,2.515E-6
-538.583E-9,-548.064E-9,70.099E-9,-626.053E-9,-547.797E-9,92.534E-9,-817.818E-9,-594.403E-9,196.696E-9,-958.838E-9,-551.269E-9,238.762E-9,-1.377E-6,-511.875E-9,458.437E-9,-2.312E-6,-371.523E-9,781.608E-9,-6.273E-6,1.335E-6,2.514E-6
-540.119E-9,-548.732E-9,69.431E-9,-625.251E-9,-548.532E-9,91.866E-9,-818.352E-9,-593.201E-9,197.030E-9,-959.372E-9,-550.735E-9,238.294E-9,-1.376E-6,-510.873E-9,457.636E-9,-2.311E-6,-370.454E-9,781.341E-9,-6.273E-6,1.334E-6,2.514E-6
-539.918E-9,-548.866E-9,69.565E-9,-626.186E-9,-548.465E-9,92.400E-9,-817.818E-9,-594.537E-9,195.094E-9,-958.704E-9,-550.602E-9,238.495E-9,-1.379E-6,-511.741E-9,458.437E-9,-2.311E-6,-370.321E-9,781.341E-9,-6.273E-6,1.335E-6,2.514E-6
-540.720E-9,-548.732E-9,68.630E-9,-626.053E-9,-547.130E-9,90.264E-9,-818.552E-9,-593.201E-9,195.227E-9,-958.971E-9,-551.336E-9,237.293E-9,-1.377E-6,-512.476E-9,458.638E-9,-2.311E-6,-371.055E-9,782.142E-9,-6.273E-6,1.335E-6,2.514E-6
-539.384E-9,-548.866E-9,68.897E-9,-625.652E-9,-548.999E-9,92.000E-9,-817.952E-9,-593.468E-9,194.426E-9,-958.704E-9,-550.602E-9,238.628E-9,-1.377E-6,-511.340E-9,458.170E-9,-2.312E-6,-371.122E-9,781.474E-9,-6.273E-6,1.334E-6,2.514E-6
-540.720E-9,-548.732E-9,69.031E-9,-626.453E-9,-548.331E-9,91.866E-9,-818.352E-9,-593.802E-9,194.426E-9,-959.372E-9,-551.136E-9,237.493E-9,-1.378E-6,-511.875E-9,457.636E-9,-2.311E-6,-371.255E-9,781.341E-9,-6.273E-6,1.335E-6,2.514E-6
-540.987E-9,-547.931E-9,69.431E-9,-626.186E-9,-547.931E-9,92.400E-9,-818.486E-9,-592.934E-9,194.159E-9,-960.173E-9,-550.869E-9,237.560E-9,-1.378E-6,-511.073E-9,457.369E-9,-2.311E-6,-370.588E-9,780.806E-9,-6.273E-6,1.335E-6,2.514E-6
-539.918E-9,-549.533E-9,69.231E-9,-625.251E-9,-549.934E-9,91.466E-9,-818.753E-9,-592.400E-9,194.827E-9,-959.372E-9,-550.134E-9,237.092E-9,-1.378E-6,-512.075E-9,457.636E-9,-2.312E-6,-370.054E-9,781.140E-9,-6.273E-6,1.335E-6,2.514E-6
-540.853E-9,-548.598E-9,68.764E-9,-625.118E-9,-548.198E-9,92.133E-9,-819.287E-9,-593.335E-9,194.025E-9,-959.505E-9,-551.002E-9,237.960E-9,-1.378E-6,-512.275E-9,456.968E-9,-2.311E-6,-370.721E-9,780.806E-9,-6.273E-6,1.336E-6,2.514E-6
-540.119E-9,-548.732E-9,67.628E-9,-626.653E-9,-547.130E-9,92.267E-9,-818.352E-9,-591.799E-9,193.825E-9,-959.973E-9,-551.136E-9,237.894E-9,-1.379E-6,-511.875E-9,455.633E-9,-2.312E-6,-370.855E-9,780.940E-9,-6.273E-6,1.336E-6,2.514E-6
-541.120E-9,-547.797E-9,69.031E-9,-625.785E-9,-547.797E-9,92.534E-9,-819.821E-9,-592.267E-9,193.358E-9,-959.505E-9,-550.869E-9,238.228E-9,-1.380E-6,-512.275E-9,458.170E-9,-2.312E-6,-370.321E-9,780.940E-9,-6.274E-6,1.336E-6,2.514E-6
-538.716E-9,-548.532E-9,68.229E-9,-626.253E-9,-548.732E-9,91.666E-9,-819.153E-9,-593.201E-9,193.024E-9,-959.773E-9,-550.335E-9,237.693E-9,-1.379E-6,-511.474E-9,458.237E-9,-2.311E-6,-369.653E-9,780.940E-9,-6.274E-6,1.336E-6,2.514E-6
-540.720E-9,-548.198E-9,67.695E-9,-626.053E-9,-546.862E-9,92.000E-9,-819.020E-9,-591.999E-9,194.560E-9,-959.906E-9,-550.735E-9,237.560E-9,-1.379E-6,-511.741E-9,458.037E-9,-2.312E-6,-370.721E-9,780.539E-9,-6.273E-6,1.336E-6,2.514E-6
-540.519E-9,-548.732E-9,68.630E-9,-626.253E-9,-547.530E-9,91.666E-9,-820.155E-9,-592.400E-9,194.226E-9,-960.173E-9,-550.735E-9,236.091E-9,-1.378E-6,-512.275E-9,458.638E-9,-2.312E-6,-369.853E-9,781.341E-9,-6.274E-6,1.336E-6,2.514E-6
-539.384E-9,-548.465E-9,67.962E-9,-626.453E-9,-548.331E-9,93.869E-9,-819.153E-9,-592.934E-9,195.494E-9,-959.639E-9,-549.667E-9,237.026E-9,-1.379E-6,-510.673E-9,457.369E-9,-2.312E-6,-369.653E-9,780.940E-9,-6.274E-6,1.336E-6,2.514E-6
-540.720E-9,-548.932E-9,68.229E-9,-626.253E-9,-547.330E-9,92.667E-9,-818.552E-9,-593.201E-9,195.227E-9,-960.373E-9,-551.136E-9,237.894E-9,-1.379E-6,-512.476E-9,457.836E-9,-2.312E-6,-370.855E-9,782.142E-9,-6.274E-6,1.336E-6,2.514E-6
-540.586E-9,-549.266E-9,68.897E-9,-626.453E-9,-547.263E-9,91.866E-9,-819.153E-9,-593.468E-9,194.693E-9,-960.307E-9,-551.136E-9,237.693E-9,-1.378E-6,-511.207E-9,457.636E-9,-2.312E-6,-370.588E-9,780.406E-9,-6.274E-6,1.337E-6,2.514E-6
-540.720E-9,-549.133E-9,68.430E-9,-626.653E-9,-547.130E-9,92.467E-9,-818.152E-9,-593.001E-9,193.625E-9,-959.973E-9,-551.136E-9,237.894E-9,-1.378E-6,-511.474E-9,457.636E-9,-2.312E-6,-370.054E-9,780.940E-9,-6.274E-6,1.336E-6,2.514E-6
-541.521E-9,-547.931E-9,69.298E-9,-626.720E-9,-547.130E-9,92.934E-9,-819.554E-9,-592.801E-9,193.758E-9,-958.838E-9,-551.269E-9,237.560E-9,-1.379E-6,-510.673E-9,457.236E-9,-2.311E-6,-370.454E-9,780.539E-9,-6.274E-6,1.336E-6,2.514E-6
-541.521E-9,-548.131E-9,67.829E-9,-628.056E-9,-547.130E-9,91.866E-9,-818.753E-9,-592.200E-9,193.825E-9,-961.375E-9,-550.335E-9,235.891E-9,-1.380E-6,-511.875E-9,458.037E-9,-2.313E-6,-370.054E-9,780.940E-9,-6.274E-6,1.336E-6,2.514E-6
-541.387E-9,-549.400E-9,68.229E-9,-626.186E-9,-548.064E-9,91.733E-9,-818.619E-9,-593.201E-9,194.827E-9,-960.307E-9,-551.536E-9,237.026E-9,-1.378E-6,-511.741E-9,456.568E-9,-2.312E-6,-370.321E-9,779.738E-9,-6.274E-6,1.336E-6,2.514E-6
-540.920E-9,-548.532E-9,67.628E-9,-627.254E-9,-547.730E-9,92.667E-9,-819.153E-9,-593.201E-9,193.825E-9,-960.173E-9,-551.536E-9,236.492E-9,-1.379E-6,-511.073E-9,456.234E-9,-2.312E-6,-370.054E-9,779.738E-9,-6.274E-6,1.337E-6,2.514E-6
-541.254E-9,-548.999E-9,67.562E-9,-626.987E-9,-547.130E-9,91.733E-9,-819.955E-9,-593.068E-9,194.560E-9,-959.906E-9,-551.403E-9,237.026E-9,-1.378E-6,-511.207E-9,456.568E-9,-2.312E-6,-370.187E-9,779.738E-9,-6.274E-6,1.337E-6,2.513E-6
-539.918E-9,-548.732E-9,68.430E-9,-626.053E-9,-548.532E-9,92.868E-9,-818.753E-9,-590.998E-9,194.426E-9,-958.771E-9,-550.335E-9,237.693E-9,-1.379E-6,-511.674E-9,456.434E-9,-2.312E-6,-370.254E-9,779.337E-9,-6.273E-6,1.337E-6,2.514E-6
-541.521E-9,-548.064E-9,68.229E-9,-626.854E-9,-547.130E-9,92.534E-9,-820.355E-9,-591.866E-9,194.426E-9,-959.773E-9,-550.335E-9,237.026E-9,-1.379E-6,-511.608E-9,457.636E-9,-2.312E-6,-369.519E-9,779.738E-9,-6.274E-6,1.337E-6,2.514E-6
-542.322E-9,-549.133E-9,67.829E-9,-628.056E-9,-547.530E-9,92.667E-9,-819.554E-9,-593.201E-9,193.625E-9,-960.974E-9,-551.937E-9,236.892E-9,-1.379E-6,-510.072E-9,456.434E-9,-2.312E-6,-369.453E-9,780.139E-9,-6.274E-6,1.337E-6,2.514E-6
-542.322E-9,-548.598E-9,68.096E-9,-626.320E-9,-547.530E-9,92.801E-9,-819.421E-9,-592.667E-9,192.556E-9,-959.906E-9,-551.403E-9,237.426E-9,-1.379E-6,-511.608E-9,457.102E-9,-2.312E-6,-370.454E-9,780.272E-9,-6.274E-6,1.337E-6,2.514E-6
-542.322E-9,-548.932E-9,68.830E-9,-626.253E-9,-547.530E-9,92.066E-9,-819.354E-9,-592.200E-9,193.625E-9,-959.973E-9,-549.734E-9,236.291E-9,-1.380E-6,-511.474E-9,457.636E-9,-2.312E-6,-369.453E-9,779.738E-9,-6.274E-6,1.337E-6,2.514E-6
-541.521E-9,-547.397E-9,67.962E-9,-627.121E-9,-546.729E-9,92.400E-9,-818.619E-9,-591.999E-9,194.025E-9,-959.505E-9,-550.869E-9,237.293E-9,-1.378E-6,-512.409E-9,456.701E-9,-2.312E-6,-370.054E-9,779.738E-9,-6.274E-6,1.338E-6,2.513E-6
-542.522E-9,-547.931E-9,67.628E-9,-626.854E-9,-546.128E-9,92.467E-9,-819.153E-9,-592.600E-9,193.825E-9,-960.373E-9,-550.735E-9,237.693E-9,-1.379E-6,-511.474E-9,456.835E-9,-2.312E-6,-369.853E-9,780.539E-9,-6.274E-6,1.338E-6,2.513E-6
-541.921E-9,-547.797E-9,67.295E-9,-626.587E-9,-547.263E-9,92.267E-9,-820.622E-9,-592.534E-9,194.292E-9,-960.574E-9,-551.136E-9,236.892E-9,-1.379E-6,-510.406E-9,456.835E-9,-2.312E-6,-370.454E-9,779.738E-9,-6.274E-6,1.338E-6,2.514E-6
-541.921E-9,-547.931E-9,68.229E-9,-627.054E-9,-547.530E-9,93.068E-9,-819.955E-9,-592.400E-9,193.625E-9,-960.974E-9,-550.735E-9,236.492E-9,-1.379E-6,-510.873E-9,457.236E-9,-2.312E-6,-370.054E-9,780.539E-9,-6.273E-6,1.337E-6,2.514E-6
-542.456E-9,-548.331E-9,67.829E-9,-626.720E-9,-547.130E-9,92.801E-9,-818.619E-9,-593.068E-9,194.560E-9,-960.974E-9,-550.735E-9,237.827E-9,-1.379E-6,-511.875E-9,456.835E-9,-2.312E-6,-369.920E-9,780.272E-9,-6.273E-6,1.337E-6,2.514E-6
-541.521E-9,-548.532E-9,67.829E-9,-626.854E-9,-545.928E-9,93.068E-9,-819.554E-9,-591.599E-9,194.025E-9,-959.773E-9,-550.134E-9,237.493E-9,-1.380E-6,-512.075E-9,456.434E-9,-2.312E-6,-369.653E-9,779.337E-9,-6.273E-6,1.337E-6,2.514E-6
-543.390E-9,-549.533E-9,67.962E-9,-626.854E-9,-546.862E-9,92.400E-9,-818.619E-9,-591.999E-9,193.758E-9,-958.704E-9,-550.067E-9,236.759E-9,-1.379E-6,-511.340E-9,457.636E-9,-2.312E-6,-370.321E-9,780.272E-9,-6.273E-6,1.337E-6,2.513E-6
-542.122E-9,-549.333E-9,67.027E-9,-627.254E-9,-546.929E-9,92.667E-9,-817.751E-9,-591.999E-9,192.823E-9,-961.375E-9,-550.735E-9,236.291E-9,-1.378E-6,-510.673E-9,456.835E-9,-2.312E-6,-370.054E-9,778.937E-9,-6.274E-6,1.338E-6,2.514E-6
-542.456E-9,-548.198E-9,67.829E-9,-627.121E-9,-546.195E-9,91.733E-9,-819.153E-9,-592.267E-9,193.892E-9,-960.440E-9,-550.335E-9,236.759E-9,-1.379E-6,-510.806E-9,457.369E-9,-2.312E-6,-370.588E-9,779.738E-9,-6.273E-6,1.338E-6,2.514E-6
-541.721E-9,-548.732E-9,67.228E-9,-627.254E-9,-545.928E-9,92.467E-9,-818.953E-9,-591.799E-9,193.024E-9,-960.373E-9,-550.134E-9,237.693E-9,-1.379E-6,-510.673E-9,457.236E-9,-2.311E-6,-369.653E-9,779.738E-9,-6.273E-6,1.338E-6,2.514E-6
-541.521E-9,-547.530E-9,67.161E-9,-627.388E-9,-546.328E-9,92.400E-9,-819.287E-9,-591.332E-9,192.823E-9,-959.105E-9,-549.934E-9,236.625E-9,-1.379E-6,-512.008E-9,456.968E-9,-2.312E-6,-369.787E-9,779.471E-9,-6.273E-6,1.338E-6,2.514E-6
-543.925E-9,-547.530E-9,67.829E-9,-627.855E-9,-545.527E-9,92.467E-9,-817.351E-9,-590.798E-9,193.224E-9,-959.773E-9,-549.333E-9,235.690E-9,-1.380E-6,-510.472E-9,457.035E-9,-2.312E-6,-369.453E-9,779.337E-9,-6.273E-6,1.338E-6,2.514E-6
-541.254E-9,-548.064E-9,67.695E-9,-627.655E-9,-546.462E-9,92.267E-9,-818.619E-9,-591.065E-9,192.823E-9,-960.040E-9,-550.602E-9,236.892E-9,-1.379E-6,-511.340E-9,456.968E-9,-2.312E-6,-369.653E-9,779.204E-9,-6.273E-6,1.338E-6,2.514E-6
-543.123E-9,-550.134E-9,67.829E-9,-626.053E-9,-545.928E-9,92.267E-9,-818.953E-9,-590.397E-9,195.227E-9,-960.574E-9,-549.533E-9,236.291E-9,-1.379E-6,-510.673E-9,458.638E-9,-2.311E-6,-369.453E-9,779.738E-9,-6.273E-6,1.337E-6,2.514E-6
-542.055E-9,-549.533E-9,67.695E-9,-627.655E-9,-546.595E-9,91.733E-9,-818.486E-9,-592.267E-9,193.358E-9,-960.574E-9,-550.602E-9,236.625E-9,-1.379E-6,-511.207E-9,457.236E-9,-2.311E-6,-369.787E-9,779.070E-9,-6.273E-6,1.337E-6,2.513E-6
-543.324E-9,-547.130E-9,67.428E-9,-627.254E-9,-547.130E-9,91.466E-9,-818.953E-9,-590.397E-9,196.028E-9,-959.372E-9,-550.735E-9,236.291E-9,-1.379E-6,-511.274E-9,457.636E-9,-2.312E-6,-370.254E-9,779.738E-9,-6.273E-6,1.338E-6,2.514E-6
-542.589E-9,-547.931E-9,67.962E-9,-627.521E-9,-547.797E-9,92.267E-9,-819.688E-9,-591.065E-9,193.358E-9,-961.642E-9,-550.335E-9,236.892E-9,-1.379E-6,-511.073E-9,457.636E-9,-2.311E-6,-369.653E-9,779.738E-9,-6.274E-6,1.338E-6,2.513E-6
-542.723E-9,-548.331E-9,66.427E-9,-628.256E-9,-546.328E-9,92.667E-9,-819.153E-9,-591.198E-9,191.622E-9,-960.373E-9,-550.935E-9,236.492E-9,-1.378E-6,-510.472E-9,456.034E-9,-2.311E-6,-369.653E-9,780.339E-9,-6.273E-6,1.338E-6,2.514E-6
-543.390E-9,-549.667E-9,67.562E-9,-628.723E-9,-546.729E-9,92.400E-9,-819.554E-9,-590.798E-9,192.690E-9,-961.108E-9,-550.602E-9,236.358E-9,-1.379E-6,-511.741E-9,455.499E-9,-2.311E-6,-370.054E-9,779.738E-9,-6.273E-6,1.338E-6,2.513E-6
-543.524E-9,-549.333E-9,68.029E-9,-627.655E-9,-546.529E-9,92.868E-9,-818.552E-9,-590.798E-9,193.224E-9,-961.575E-9,-550.335E-9,236.091E-9,-1.380E-6,-509.471E-9,455.833E-9,-2.311E-6,-370.054E-9,779.938E-9,-6.273E-6,1.338E-6,2.514E-6
-542.990E-9,-549.934E-9,68.363E-9,-628.857E-9,-547.263E-9,92.133E-9,-818.886E-9,-591.332E-9,192.423E-9,-960.841E-9,-549.667E-9,236.224E-9,-1.379E-6,-511.608E-9,457.903E-9,-2.312E-6,-369.653E-9,779.605E-9,-6.274E-6,1.338E-6,2.514E-6
-542.522E-9,-548.131E-9,66.627E-9,-628.456E-9,-546.529E-9,92.667E-9,-819.754E-9,-591.198E-9,192.823E-9,-961.776E-9,-550.735E-9,237.092E-9,-1.381E-6,-511.073E-9,456.434E-9,-2.312E-6,-369.252E-9,779.738E-9,-6.274E-6,1.338E-6,2.514E-6
-543.925E-9,-548.465E-9,67.295E-9,-628.323E-9,-547.263E-9,93.469E-9,-819.688E-9,-590.931E-9,193.625E-9,-961.642E-9,-549.934E-9,237.026E-9,-1.380E-6,-510.539E-9,456.701E-9,-2.311E-6,-369.252E-9,779.204E-9,-6.273E-6,1.338E-6,2.513E-6
-542.322E-9,-548.331E-9,67.428E-9,-627.455E-9,-546.128E-9,92.267E-9,-819.354E-9,-590.798E-9,192.623E-9,-959.973E-9,-549.533E-9,236.492E-9,-1.379E-6,-510.072E-9,456.434E-9,-2.311E-6,-369.853E-9,779.738E-9,-6.273E-6,1.339E-6,2.513E-6
-543.925E-9,-547.130E-9,67.962E-9,-628.189E-9,-546.996E-9,92.133E-9,-819.020E-9,-589.863E-9,193.625E-9,-962.043E-9,-549.934E-9,235.557E-9,-1.379E-6,-510.539E-9,456.701E-9,-2.312E-6,-369.386E-9,779.738E-9,-6.273E-6,1.338E-6,2.513E-6
-542.723E-9,-548.331E-9,67.829E-9,-628.056E-9,-546.929E-9,91.666E-9,-819.554E-9,-590.798E-9,193.024E-9,-961.776E-9,-550.535E-9,236.492E-9,-1.378E-6,-510.673E-9,455.633E-9,-2.311E-6,-369.653E-9,779.337E-9,-6.274E-6,1.338E-6,2.513E-6
-542.589E-9,-549.266E-9,66.627E-9,-628.456E-9,-547.530E-9,92.400E-9,-819.287E-9,-591.198E-9,192.823E-9,-960.440E-9,-549.533E-9,236.358E-9,-1.380E-6,-511.340E-9,456.568E-9,-2.311E-6,-369.920E-9,779.204E-9,-6.274E-6,1.339E-6,2.513E-6
-544.325E-9,-548.932E-9,67.027E-9,-627.855E-9,-547.931E-9,91.265E-9,-820.155E-9,-590.798E-9,192.423E-9,-962.176E-9,-551.136E-9,235.690E-9,-1.378E-6,-510.673E-9,455.232E-9,-2.312E-6,-369.853E-9,778.336E-9,-6.274E-6,1.338E-6,2.514E-6
-543.257E-9,-547.664E-9,66.360E-9,-628.323E-9,-546.595E-9,92.267E-9,-820.622E-9,-591.465E-9,192.957E-9,-960.707E-9,-550.335E-9,236.492E-9,-1.380E-6,-511.073E-9,456.034E-9,-2.312E-6,-368.852E-9,779.204E-9,-6.273E-6,1.338E-6,2.513E-6
-543.925E-9,-547.530E-9,67.829E-9,-628.657E-9,-546.328E-9,90.865E-9,-820.556E-9,-589.596E-9,192.423E-9,-961.976E-9,-549.734E-9,235.891E-9,-1.380E-6,-510.472E-9,455.633E-9,-2.312E-6,-369.653E-9,778.536E-9,-6.274E-6,1.339E-6,2.513E-6
-542.990E-9,-548.732E-9,66.493E-9,-627.655E-9,-546.195E-9,92.133E-9,-819.955E-9,-591.332E-9,192.022E-9,-961.375E-9,-549.800E-9,235.957E-9,-1.380E-6,-509.871E-9,455.099E-9,-2.312E-6,-368.852E-9,778.803E-9,-6.274E-6,1.339E-6,2.512E-6
-543.925E-9,-548.732E-9,66.827E-9,-628.857E-9,-546.328E-9,91.666E-9,-820.756E-9,-590.397E-9,193.024E-9,-962.577E-9,-548.932E-9,235.290E-9,-1.379E-6,-510.272E-9,456.434E-9,-2.312E-6,-369.052E-9,778.937E-9,-6.274E-6,1.339E-6,2.513E-6
-544.726E-9,-549.266E-9,66.360E-9,-628.590E-9,-546.729E-9,90.531E-9,-820.622E-9,-591.599E-9,191.889E-9,-962.577E-9,-549.800E-9,236.224E-9,-1.380E-6,-510.940E-9,454.965E-9,-2.312E-6,-369.386E-9,777.601E-9,-6.274E-6,1.339E-6,2.512E-6
-544.325E-9,-548.331E-9,66.026E-9,-629.057E-9,-546.729E-9,91.866E-9,-821.757E-9,-591.198E-9,193.625E-9,-962.577E-9,-550.335E-9,235.891E-9,-1.379E-6,-511.274E-9,455.633E-9,-2.312E-6,-368.852E-9,778.736E-9,-6.274E-6,1.339E-6,2.512E-6
-543.657E-9,-547.664E-9,66.093E-9,-629.525E-9,-546.595E-9,91.198E-9,-819.821E-9,-590.931E-9,192.556E-9,-961.642E-9,-550.468E-9,235.156E-9,-1.380E-6,-510.806E-9,456.434E-9,-2.313E-6,-369.386E-9,778.002E-9,-6.274E-6,1.339E-6,2.513E-6
-544.325E-9,-547.931E-9,66.827E-9,-630.459E-9,-545.527E-9,91.866E-9,-819.554E-9,-591.799E-9,193.224E-9,-960.574E-9,-550.134E-9,235.690E-9,-1.380E-6,-510.272E-9,455.032E-9,-2.312E-6,-368.651E-9,778.536E-9,-6.274E-6,1.339E-6,2.512E-6
-543.257E-9,-547.263E-9,65.959E-9,-629.124E-9,-546.195E-9,90.931E-9,-819.554E-9,-591.198E-9,191.488E-9,-960.707E-9,-549.800E-9,235.690E-9,-1.379E-6,-510.272E-9,456.434E-9,-2.313E-6,-369.386E-9,778.269E-9,-6.274E-6,1.339E-6,2.512E-6
-544.125E-9,-546.729E-9,65.225E-9,-629.658E-9,-547.130E-9,90.464E-9,-820.355E-9,-591.599E-9,192.823E-9,-962.176E-9,-550.335E-9,237.293E-9,-1.381E-6,-510.472E-9,455.833E-9,-2.312E-6,-369.653E-9,778.136E-9,-6.274E-6,1.339E-6,2.512E-6
-544.325E-9,-548.198E-9,66.093E-9,-630.192E-9,-546.996E-9,91.599E-9,-818.486E-9,-591.065E-9,191.221E-9,-960.841E-9,-549.667E-9,234.088E-9,-1.380E-6,-510.406E-9,456.434E-9,-2.312E-6,-369.252E-9,778.670E-9,-6.274E-6,1.339E-6,2.512E-6
